id,name,name,Finish,added_by,user_id,category_id,brand_id,photos,thumbnail_img,color_img,video_provider,video_link,tags,description,unit_price,purchase_price,variant_product,attributes,choice_options,colors,variations,todays_deal,published,approved,stock_visibility_state,cash_on_delivery,featured,seller_featured,current_stock,unit,weight,min_qty,low_stock_quantity,discount,discount_type,discount_start_date,discount_end_date,tax,tax_type,shipping_type,shipping_cost,is_quantity_multiplied,est_shipping_days,num_of_sale,meta_title,meta_description,meta_img,pdf,slug,rating,barcode,digital,auction_product,file_name,file_path,external_link,external_link_btn,wholesale_product,created_at,updated_at
579,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),LIRA,1,admin,9,32,NULL,766,765,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),NULL,NULL,single-lever-wall-mixer-with-telephonic-shower-arrangement-6994-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
580,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),LIRA,1,admin,9,32,NULL,790,789,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),NULL,NULL,single-lever-wall-mixer-with-telephonic-shower-arr.-6993-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
581,PILLAR COCK,LIRA,1,admin,9,32,NULL,770,769,NULL,NULL,NULL,NULL,PILLAR COCK,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,PILLAR COCK,PILLAR COCK,NULL,NULL,single-lever-wall-mixer-with-overhead-shower-arrangement-6992-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
582,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),LIRA,1,admin,9,32,NULL,764,763,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),NULL,NULL,single-lever-wall-mixer-with-overhead-shower-arrangement-6991-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
583,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,LIRA,1,admin,9,32,NULL,762,761,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,NULL,NULL,single-lever-wall-mixer-with-overhead-shower-arrangement-6990-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
584,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",QUBE,3,admin,9,37,NULL,752,751,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37","CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",NULL,NULL,single-lever-wall-mixer-with-overhead-shower-arrangement-6989-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
585,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,QUBE,3,admin,9,37,NULL,750,749,NULL,NULL,NULL,NULL,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,NULL,NULL,single-lever-wall-mixer-with-overhead-shower-arrangement-6988-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
586,ANGLE VALVE TWO WAY,QUBE,3,admin,9,37,NULL,748,747,NULL,NULL,NULL,NULL,ANGLE VALVE TWO WAY,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE TWO WAY,ANGLE VALVE TWO WAY,NULL,NULL,single-lever-wall-mixer-non-telephonic-shower-arrangement-6987-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
587,ANGLE VALVE WITH FLANGE,QUBE,3,admin,9,37,NULL,746,745,NULL,NULL,NULL,NULL,ANGLE VALVE WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE WITH FLANGE,ANGLE VALVE WITH FLANGE,NULL,NULL,single-lever-sink-mixer-with-revolving-spout-(floor-mounted)-6986-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
588,TWO WAY BIB COCK WITH FLANGE,QUBE,3,admin,9,37,NULL,754,753,NULL,NULL,NULL,NULL,TWO WAY BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,TWO WAY BIB COCK WITH FLANGE,TWO WAY BIB COCK WITH FLANGE,NULL,NULL,single-lever-sink-mixer-wall-mounted--6985-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
589,BIB COCK WITH FLANGE,QUBE,3,admin,9,37,NULL,744,743,NULL,NULL,NULL,NULL,BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH FLANGE,BIB COCK WITH FLANGE,NULL,NULL,single-lever-sink-mixer-wall-mounted--6984-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
590,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,QUBE,3,admin,9,37,NULL,760,759,NULL,NULL,NULL,NULL,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,single-lever-sink-mixer-wall-mounted--6983-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
591,SINGLE LEVER SINK MIXER WALL MOUNTED ,QUBE,3,admin,9,37,NULL,756,755,NULL,NULL,NULL,NULL,SINGLE LEVER SINK MIXER WALL MOUNTED ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER SINK MIXER WALL MOUNTED ,SINGLE LEVER SINK MIXER WALL MOUNTED ,NULL,NULL,single-lever-sink-mixer-wall-mounted--6982-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
592,SPOUT WITH TELEPHONIC ARRANGEMENT,QUBE,3,admin,9,37,NULL,742,741,NULL,NULL,NULL,NULL,SPOUT WITH TELEPHONIC ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT WITH TELEPHONIC ARRANGEMENT,SPOUT WITH TELEPHONIC ARRANGEMENT,NULL,NULL,single-lever-sink-mixer-wall-mounted--6981-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
593,SPOUT PLAIN,QUBE,3,admin,9,37,NULL,740,739,NULL,NULL,NULL,NULL,SPOUT PLAIN,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT PLAIN,SPOUT PLAIN,NULL,NULL,single-lever-floor-mounted-sink-mixer-with-long-spout-6980-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
594,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),QUBE,3,admin,9,37,NULL,736,735,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-33)-6979-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
595,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),QUBE,3,admin,9,37,NULL,734,733,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6978-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
596,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),QUBE,3,admin,9,37,NULL,758,757,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6977-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
597,PILLAR COCK,QUBE,3,admin,9,37,NULL,738,737,NULL,NULL,NULL,NULL,PILLAR COCK,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,PILLAR COCK,PILLAR COCK,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6976-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
598,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),QUBE,3,admin,9,37,NULL,732,731,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),SINGLE LEVER BASIN MIXER LONG (With 600mm LONG BRAIDED HOSE),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6975-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
599,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,QUBE,3,admin,9,37,NULL,730,729,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6974-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
600,TWO WAY BIB COCK WITH FLANGE,ISEO,1,admin,9,41,NULL,722,721,NULL,NULL,NULL,NULL,TWO WAY BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,TWO WAY BIB COCK WITH FLANGE,TWO WAY BIB COCK WITH FLANGE,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6973-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
601,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",ISEO,1,admin,9,41,NULL,720,719,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37","CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6972-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
602,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,ISEO,1,admin,9,41,NULL,718,717,NULL,NULL,NULL,NULL,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,CONCEALED STOP COCK LONG NECK WITH ADJ. CAP,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6971-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
603,ANGLE VALVE TWO WAY WITH FLANGE,ISEO,1,admin,9,41,NULL,716,715,NULL,NULL,NULL,NULL,ANGLE VALVE TWO WAY WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE TWO WAY WITH FLANGE,ANGLE VALVE TWO WAY WITH FLANGE,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-32)-6970-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
604,ANGLE VALVE WITH FLANGE,ISEO,1,admin,9,41,NULL,714,713,NULL,NULL,NULL,NULL,ANGLE VALVE WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE WITH FLANGE,ANGLE VALVE WITH FLANGE,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-31)-6969-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
605,BIB COCK WITH FLANGE,ISEO,1,admin,9,41,NULL,712,711,NULL,NULL,NULL,NULL,BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH FLANGE,BIB COCK WITH FLANGE,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-31)-6968-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
606,BIB COCK LONG BODY WITH FLANGE,ISEO,1,admin,9,41,NULL,710,709,NULL,NULL,NULL,NULL,BIB COCK LONG BODY WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK LONG BODY WITH FLANGE,BIB COCK LONG BODY WITH FLANGE,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-31)-6967-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
607,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,ISEO,1,admin,9,41,NULL,728,727,NULL,NULL,NULL,NULL,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-31)-6966-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
608,SINGLE LEVER SINK MIXER WALL MOUNTED ,ISEO,1,admin,9,41,NULL,724,723,NULL,NULL,NULL,NULL,SINGLE LEVER SINK MIXER WALL MOUNTED ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER SINK MIXER WALL MOUNTED ,SINGLE LEVER SINK MIXER WALL MOUNTED ,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-31)-6965-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
609,SPOUT WITH TELEPHONIC ARRANGEMENT,ISEO,1,admin,9,41,NULL,708,707,NULL,NULL,NULL,NULL,SPOUT WITH TELEPHONIC ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT WITH TELEPHONIC ARRANGEMENT,SPOUT WITH TELEPHONIC ARRANGEMENT,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-30)-6964-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
610,SPOUT PLAIN,ISEO,1,admin,9,41,NULL,706,705,NULL,NULL,NULL,NULL,SPOUT PLAIN,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT PLAIN,SPOUT PLAIN,NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-30)-6963-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
611,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),ISEO,1,admin,9,41,NULL,702,701,NULL,NULL,NULL,NULL,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-30)-6962-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
612,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),ISEO,1,admin,9,41,NULL,700,699,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-30)-6961-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
613,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),ISEO,1,admin,9,41,NULL,698,697,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-30),NULL,NULL,single-lever-exposed-part-kit-consisting-of-operating-lever-wall-flange-(with-seals)-&-button-only-(suitable-for-item-al-30)-6960-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
